inches,battery,ram(GB),weight(g),storage(GB),price(USD),brand_encoded,os_encoded,battery_type_encoded,video_720p_encoded,video_1080p_encoded,video_4K_encoded,video_8K_encoded,video_30fps_encoded,video_60fps_encoded,video_120fps_encoded,video_240fps_encoded,video_480fps_encoded,video_960fps_encoded,resolution_encoded
6.78,4600,8,186.0,256,400.0,11,7,1,1,1,1,0,1,0,0,0,0,0,38
6.78,4600,8,188.0,256,330.0,11,7,1,1,1,1,0,1,0,0,0,0,0,38
6.78,4600,12,186.0,512,240.0,11,7,1,1,1,1,0,1,0,0,0,0,0,38
6.78,5000,8,177.0,128,410.0,11,7,1,0,1,0,0,1,0,0,0,0,0,13
6.7,6000,8,199.0,256,380.28,9,7,1,1,1,1,0,1,1,0,0,0,0,13
6.72,5000,8,195.0,128,299.99,6,7,1,0,1,0,0,1,0,0,0,0,0,13
6.79,5000,8,198.0,128,134.0,12,7,1,0,1,0,0,1,0,0,0,0,0,17
6.7,4500,8,179.0,256,199.0,2,7,1,0,1,0,0,1,0,0,0,0,0,12
6.64,5000,8,202.0,128,220.0,11,7,1,0,1,0,0,1,0,0,0,0,0,12
6.67,5000,12,188.0,256,220.0,12,0,1,0,1,0,0,0,1,0,0,0,0,13
6.78,4810,8,197.0,256,191.988,11,7,1,1,1,1,0,0,1,0,0,0,0,38
6.79,5000,8,199.0,128,150.0,12,7,1,0,1,0,0,1,0,0,0,0,0,17
6.5,6000,8,208.0,128,227.988,9,7,1,1,1,1,0,1,0,0,0,0,0,10
6.78,4700,16,207.0,256,419.988,11,7,1,1,1,1,1,1,1,1,1,0,0,51
6.78,5000,8,197.0,128,510.0,11,7,1,1,1,1,0,1,0,0,0,0,0,13
6.56,5200,8,188.0,128,180.0,2,7,1,0,1,0,0,1,0,0,0,0,0,78
6.7,4500,8,179.0,256,180.0,2,7,1,0,1,0,0,1,0,0,0,0,0,12
6.74,5000,8,193.0,128,429.0,6,7,1,1,1,1,0,0,1,1,0,0,0,36
6.7,5000,8,184.0,128,323.988,6,7,1,1,1,1,0,1,0,1,0,0,0,16
6.78,5800,8,185.0,128,180.0,2,7,1,1,1,1,0,1,0,0,0,0,0,30
6.43,5000,8,182.0,128,215.988,8,7,1,0,1,0,0,1,0,0,0,0,0,13
6.7,5000,8,185.0,128,287.988,8,7,1,1,1,1,0,1,0,1,0,0,0,16
6.7,4600,12,185.0,256,479.0,7,7,1,1,1,1,0,1,0,0,0,1,0,16
6.7,5000,8,185.0,128,200.0,7,7,1,1,1,1,0,1,0,0,0,1,0,16
6.43,5000,8,180.0,128,250.0,7,7,1,0,1,0,0,1,0,0,0,0,0,13
6.51,5000,4,186.0,64,500.0,11,7,1,0,1,0,0,1,0,0,0,0,0,77
7.92,5000,16,231.0,256,1130.0,2,7,1,1,1,1,0,0,1,0,0,0,0,64
6.74,5000,6,186.0,64,110.0,8,7,1,0,1,0,0,1,0,0,0,0,0,13
6.64,5000,6,190.0,128,140.0,11,7,1,0,1,0,0,1,0,0,0,0,0,12
8.8,6550,16,350.0,256,300.0,5,7,1,0,1,0,0,1,0,0,0,0,0,54
6.74,5000,4,186.0,64,150.0,8,7,1,0,1,0,0,1,0,0,0,0,0,77
6.7,5000,8,184.0,256,759.0,7,7,1,1,1,1,0,1,0,1,0,0,0,13
6.72,5000,6,192.0,128,150.0,7,7,1,0,1,0,0,1,0,0,0,0,0,13
6.7,3700,8,187.0,256,899.0,9,7,1,1,1,1,0,1,1,1,1,0,1,20
7.6,4400,12,253.0,256,1498.2,9,7,1,1,1,1,1,1,1,1,1,0,1,58
6.56,5200,4,188.0,128,150.0,2,7,1,0,1,0,0,1,0,0,0,0,0,78
6.72,5000,8,190.0,128,296.0,8,7,1,0,1,0,0,1,0,0,0,0,0,13
6.4,5000,8,178.0,128,280.0,8,4,1,0,1,0,0,1,0,0,0,0,0,13
6.79,5000,8,199.0,128,120.0,12,7,1,0,1,0,0,1,0,0,0,0,0,17
6.79,5000,6,199.0,64,135.48,12,7,1,0,1,0,0,1,0,0,0,0,0,17
6.5,6000,8,208.0,128,210.0,9,7,1,1,1,1,0,1,0,0,0,0,0,10
8.03,4800,16,255.0,256,1150.0,12,7,1,1,1,1,1,0,1,0,0,0,0,62
6.67,5000,24,204.0,256,330.0,12,7,1,1,1,1,1,0,1,0,0,0,1,31
6.74,5000,24,210.0,256,380.0,6,7,1,1,1,1,0,1,1,1,1,0,0,36
6.64,5000,8,190.0,256,170.0,11,7,1,0,1,0,0,1,0,0,0,0,0,12
6.72,5000,8,190.0,128,182.88,8,7,1,0,1,0,0,1,0,0,0,0,0,13
6.74,5240,16,205.0,256,380.0,8,7,1,1,1,1,0,0,1,0,0,0,0,36
6.74,4600,24,205.0,1,470.0,8,7,1,1,1,1,0,0,1,0,0,0,0,36
6.78,4600,8,175.0,128,287.988,11,7,1,1,1,1,0,1,0,0,0,0,0,13
